mass eccentricity existence
0.7924998172601674 0.007635782804046814 0.0
0.3735191155054395 0.03144148237339856 0.0
0.6434865970550951 0.011349699601166592 0.0
0.7164497256869871 0.04834267143865739 0.0
0.8309856323070313 0.01286937463686156 0.0
0.3569494002745738 0.009125513961257367 0.0
0.8646726670813016 0.044661192546988214 0.0
0.22860781066423008 0.01643727777232658 0.0
0.6773496780260885 0.0017618431971166554 1.0
0.10006453168457419 0.044399375010390964 0.0
0.7759814341996538 0.03942420806348853 0.0
0.54884758870269 0.044653325683607775 0.0
0.5016987154609003 0.04202344470135834 0.0
0.08611794039553233 0.03321964188022943 0.0
0.5672746482745021 0.0016968273757231264 1.0
0.22241495831296307 0.0361765359175497 0.0
0.3308139936100789 0.01583425800165816 1.0
0.7519463178188488 0.008817515152518307 0.0
0.682854603885654 0.009242004064360444 0.0
0.45261732752614925 0.04985008491091629 0.0
0.24659096871231415 0.02061948829984299 0.0
0.8525638228816222 0.01731321335306003 0.0
0.5982120712743119 0.00040095107306636164 1.0
0.7543859729072011 0.03633427096813061 0.0
0.24693029357757915 0.028354092278320947 0.0
0.02294299995371918 0.02116613820286854 1.0
0.31602829293141743 0.0007897199951756034 1.0
0.804002219056902 0.007284741934492765 0.0
0.2426186204209838 0.011948864999869186 0.0
0.3841690469948488 0.022119347145188942 0.0
0.8744387714890206 0.04477931147867275 0.0
0.7717416341456406 0.019267632638066596 0.0
0.8767552201011444 0.03689248795539523 0.0
0.8234462868210609 0.0045996799351884655 0.0
0.7310533942396662 0.04249891188444883 0.0
0.6555322995632539 0.019498205960568227 0.0
0.79773693331496 0.04821274235605478 0.0
0.22311942289094955 0.036145437177012095 1.0
0.7046846520747255 0.00971646329365342 0.0
0.9672149803409625 0.028689878883375333 0.0
0.7048504462927268 0.03174258800579015 0.0
0.4237387150548549 0.01167250321291453 0.0
0.6423865020927462 0.02543277711383176 0.0
0.3220163464896241 0.021269361994048375 1.0
0.6889460865861612 0.01711713071841573 0.0
0.9440636441165408 0.028275712928558797 0.0
0.23448537267793237 0.024366129718099927 1.0
0.21016767483957177 0.02481486212234413 0.0
0.3563554927916478 0.014656261819363779 0.0
0.0620719370807955 0.03965004482633929 1.0
0.10130037480800778 0.03270822164939524 1.0
0.7345057319294193 0.019504136182863948 0.0
0.7711679338988376 0.03470803912623253 0.0
0.5313934688352918 0.04646115998476651 0.0
0.6594783154944301 0.01916351477924578 1.0
0.28855549611135844 0.036656012959288754 0.0
0.16102086528214743 0.010142316570711261 0.0
0.3557405158964627 0.01614155860595147 1.0
0.6370351956832438 0.02659270739714893 0.0
0.458281751629538 0.02665082133227008 0.0
0.678821066773401 0.030369838967458686 0.0
0.2626784673105913 0.021237340310831136 0.0
0.4707012245031923 0.025379700697800687 0.0
0.7028043338630544 0.039109895011586335 0.0
0.7873569009842353 0.020614155106334717 0.0
0.5352028602380603 0.04607368628674193 0.0
0.9298619642659739 0.03531951683646005 0.0
0.9202517129550469 0.03488891161764529 0.0
0.8475355368757292 0.005696140550837964 0.0
0.444174730762218 0.002436327957533524 1.0
0.1756357461689657 0.04087720866723726 1.0
0.9075541071214136 0.027463320266115223 0.0
0.9612352069042166 0.002571572805546748 0.0
0.44191019200855436 0.041149119465789315 0.0
0.8497801490622205 0.02057182591784909 0.0
0.8740112101856876 0.011014948775707674 0.0
0.48368733148006754 0.02352628319809807 0.0
0.2061379961541333 0.008895339909561433 0.0
0.31347711588773763 0.01992708168963657 0.0
0.3778336400405137 0.014225367789041411 0.0
0.35084751863688757 0.020550786253045267 0.0
0.41403996623397904 0.03715325574888849 1.0
0.612759781898274 0.017584967738022553 0.0
0.8547473006261131 0.005052414550451485 0.0
0.7353490596076722 0.044373748070598344 0.0
0.6848653121999276 0.028407411229728716 0.0
0.3183288435468665 0.007098779643578578 0.0
0.659520854417819 0.0013638200807308063 0.0
0.08890111500478493 0.015074894183143823 1.0
0.6469778418801111 0.015503995220770466 0.0
0.90918332356091 0.009058822939482635 0.0
0.7823184250304809 0.011864863847726408 0.0
0.6653950121904606 0.04780512933369494 0.0
0.9096317685000205 0.014881713203599154 0.0
0.9449462652250539 0.007010296100654907 0.0
0.9274412107070262 0.026784779646214743 0.0
0.058117757457564416 0.023281414067194216 1.0
0.3939083053825333 0.0007476024576191395 0.0
0.9783514034056029 0.03824765143116338 0.0
0.8403669606999615 0.03709314013696712 0.0
0.8423996623023243 0.007642968424968717 0.0
0.1695410231165988 0.010181160685908788 0.0
0.7349351986289844 0.045910952752546745 0.0
0.4491609497188523 0.016007180750743068 1.0
0.1583219657894508 0.034097359395582595 1.0
0.9266373787912011 0.046178635251491774 0.0
0.02839892682687928 0.03598922870666051 0.0
0.17951934693528238 0.026879596141744934 1.0
0.6818779537895836 0.02622071130571043 0.0
0.48867224826473865 0.04632622259181101 1.0
0.8461436229035612 0.03137749344799354 0.0
0.7560828283237796 0.046717030618187876 0.0
0.05673121568769945 0.02560773055303883 1.0
0.5735115138725069 0.024369336092855624 0.0
0.6308907864807426 0.030034436957844284 0.0
0.1738578234594782 0.0018621075339712153 1.0
0.5622089750764718 0.03495501130248843 0.0
0.9693558662093463 0.0479638934747871 0.0
0.15524202708785406 0.014376834221920069 1.0
0.26450897847508525 0.04506473795016 1.0
0.6213077187313838 0.034094373331283005 0.0
0.8509868250592416 0.02385150606332422 0.0
0.27584882027889757 0.04946715297869851 0.0
0.6399254320801662 0.008759658377485373 0.0
0.3488306633855037 0.02253986369560259 0.0
0.7632835505644515 0.036549695500258515 0.0
0.6318317175531858 0.0324983161605099 0.0
0.0715899690752756 0.01368497742729494 0.0
0.7080163663925071 0.0033627459433009693 0.0
0.27454026493805195 0.04163403864571256 0.0
0.05693732223208547 0.00019593984047777604 1.0
0.5136489428708445 0.038337374391758605 0.0
0.4675344014660025 0.009257973762204403 0.0
0.7031341207083678 0.046211334772025325 0.0
0.9384866201467785 0.03480605390383316 0.0
0.7805666137384186 0.015026177728287241 0.0
0.5836137233600842 0.0027644561792225728 1.0
0.4831592541431484 0.012418195778246821 0.0
0.3844559436947521 0.005015983522056422 0.0
0.7750829818680866 0.042963174812545434 0.0
0.7337628996416388 0.0453614287511395 0.0
0.40153169362048136 0.020833055086974143 0.0
0.1430921972808854 0.0014685259766158856 1.0
0.015703803366698854 0.03373290260186708 0.0
0.7046707162224584 0.01642899937133948 0.0
0.34504965418408273 0.004004808049953241 0.0
0.6485970183293658 0.013220685295500014 0.0
0.14452569406130622 0.03992444716652111 1.0
0.4458152485078285 0.002159212930017619 1.0
0.6363847571214728 0.022568543322292762 0.0
0.418466894382986 0.0440262194835087 0.0
0.47095350680693937 0.013458540018805724 0.0
0.45320737875729644 0.03656690229332579 0.0
0.18506726618608993 0.0015908625932809749 0.0
0.8206687672917222 0.03998682797429287 0.0
0.800395468721907 0.011489217592718133 0.0
0.09215105116854416 0.048898803692428265 0.0
0.06558935956033285 0.013767076791702366 1.0
0.07741640154921614 0.04001950913132808 0.0
0.37490922814025784 0.028947475599314352 0.0
0.8525769148695331 0.015492100115029888 0.0
0.6849652612409632 0.01316268392360627 0.0
0.4787677212166331 0.005607975932589885 0.0
0.7058950448928283 0.03027116692477014 0.0
0.8052833966785616 0.01799726340469177 0.0
0.0722693748202452 0.018393601238556514 1.0
0.9809983398186198 0.011784468850955748 0.0
0.19887950538544474 0.012727544228279115 0.0
0.6286512258514568 0.04114953359113972 0.0
0.369306678379825 0.04855043229593452 0.0
0.5001161831260645 0.0460532566677249 0.0
0.7096741907250856 0.00266547890344961 1.0
0.9001593574924901 0.03188327245444881 0.0
0.7166318727625173 0.007215013722497221 0.0
0.9900438928496411 0.03427671478289934 0.0
0.5220774702403047 0.038955515490795276 0.0
0.768904884330176 0.01613796263457973 0.0
0.09762561903186429 0.019767566479924635 1.0
0.33123855249611844 0.008301354786304942 0.0
0.2951895030734246 0.042092259747849387 0.0
0.339097994082584 0.03637890822625812 1.0
0.3813629427416185 0.007957112990935796 1.0
0.5508173004264033 0.005118152668213028 0.0
0.06930593478274394 0.026365649982560236 1.0
0.9308493534312322 0.013673573907289197 0.0
0.39980112075261276 0.034404324904468535 0.0
0.8507722347945719 0.0010221131955206785 1.0
0.7462730099082885 0.020312691271106048 0.0
0.19171982173200142 0.009779024158423579 1.0
0.9263165013883695 0.002444787659757047 0.0
0.21509764115322863 0.02087464542630283 0.0
0.15656975053567457 0.04187513880681729 0.0
0.21749571321181313 0.03800423683084954 0.0
0.6496542867180176 0.04366996794577059 0.0
0.2926654993561313 0.014562216427451606 1.0
0.761377915255463 0.021955593138799898 0.0
0.5324417551500232 0.029267007133935468 0.0
0.3821819224967923 0.02241335848159436 1.0
0.548016319179566 0.010222103661491032 0.0
0.5947391020986273 0.03445294670013556 0.0
0.1553877955592603 0.011881942824974968 0.0
0.3019921242072948 0.02798927934610661 1.0
0.7819853398773513 0.005338212457570825 0.0
0.5691423502424353 0.033302852688382525 0.0
0.6578028634423325 0.00811163543977293 0.0
0.04284224596749353 0.014969482337122102 1.0
0.5883747079917855 0.024667280014478175 0.0
0.9514178434684912 0.04173498496177712 0.0
0.8511990857841797 0.02136599025401952 0.0
0.8134149682158208 0.040651592127875565 0.0
0.6637037162333258 0.04795355900054439 0.0
0.42835906003403257 0.033575401338067926 0.0
0.47035264569237706 0.01954688225651769 0.0
0.7165935908336236 0.01818155670546414 0.0
0.5816368414783529 0.033702728318908484 0.0
0.6547763297161434 0.023458573198594557 0.0
0.7651049077926023 0.03806646624579558 0.0
0.4307814518189309 0.04754966855777465 0.0
0.5413397960868808 0.02039536237477693 0.0
0.16844149069207126 0.008223785126767073 0.0
0.5120454228928983 0.00042467163505312597 0.0
0.7879668570182419 0.010732487211443197 0.0
0.3403000168205611 0.03031287794528951 0.0
0.3144618214951499 0.03456239202649727 0.0
0.9301875525389088 0.048884959474950335 0.0
0.46893589416603904 0.013426893725557219 0.0
0.31062164817720495 0.04306113757049402 0.0
0.31644082441164956 0.022581121477158683 0.0
0.8452383844864525 0.019796865375946618 0.0
0.10231157770810916 0.04493397212003064 0.0
0.8301785847699922 0.016102258378640887 0.0
0.6573882233248848 0.027892875189807542 0.0
0.05025423480658353 0.03939213093232647 0.0
0.4558028232074318 0.002074706986490225 1.0
0.40233724782083746 0.014696825698855479 0.0
0.30036364826149387 0.04669981155905325 0.0
0.033512821580711005 0.011166082186582806 0.0
0.8438040485714406 0.010374751434190022 0.0
0.9215404200583639 0.022800384758322183 0.0
0.1208877138991563 0.04773894766595095 0.0
0.7078354157036404 0.00016959983687415644 0.0
0.9265609801949104 0.034077545827534333 0.0
0.9902323106417718 0.010489467194100027 0.0
0.4894549406554582 0.005277065741451289 1.0
0.7432418319620643 0.023612139632298957 0.0
0.35719185399650377 0.004357560439656319 0.0
0.564888055333397 0.0266833462908776 0.0
0.5864403878835903 0.03716647463925868 0.0
0.5741532204894962 0.021973937197323042 1.0
0.027403654485027018 0.0009436354611016236 1.0
0.7350484061015831 0.017661473813099862 0.0
0.635149770671748 0.009706210656821767 1.0
0.07509403594488728 0.004844979862921458 0.0
0.14660318258724958 0.0430342098697408 0.0
0.7082171987257609 0.021208762400141946 0.0
0.17165394754190377 0.023283737852158197 0.0
0.6709366277869077 0.028632061923174256 0.0
0.6726898920334489 0.02397834300280151 0.0
0.2757867232529735 0.022520050773404 0.0
0.3489263846505025 0.042493614506518104 0.0
0.4909856517902389 0.046930187761169743 0.0
0.5343857185304115 0.01454696181888942 0.0
0.5779069337551437 0.018210080365048266 0.0
0.2924502766453888 0.013604170836670077 0.0
0.12313043129375023 0.015008826451357126 0.0
0.43362207793745705 0.007228228689133234 1.0
0.3103371724314705 0.01335044452326276 0.0
0.6016332528940903 0.0009887733429597442 0.0
0.03440452591473486 0.03799539679460241 1.0
0.3732780263871627 0.048776560919591844 1.0
0.8315257227462558 0.029674478307974237 0.0
0.7075709101038412 0.004010902821205819 0.0
0.13999488440467478 0.0018467655197458386 1.0
0.13244601604349282 0.025503769735805478 0.0
0.6362155275831596 0.011476727913561514 0.0
0.4741748998232737 0.03937023409538754 0.0
0.05226090059779953 0.03753371440397374 1.0
0.9496914650686233 0.005433668276081081 0.0
0.3245825580482896 0.036875313152693726 0.0
0.1500473893326425 0.04818170107271077 0.0
0.802942441998762 0.010408923210595675 0.0
0.9797297142576997 0.02292631873472216 0.0
0.5205399375419665 0.03519894494514562 0.0
0.7016044553424752 0.009289519244803729 0.0
0.03894932155026076 0.02537845882174751 1.0
0.6856821840515187 0.008603319086069592 0.0
0.5211806651617539 0.03344608205214137 0.0
0.34933674453370844 0.013898278027698602 0.0
0.5230428063708218 0.008906300405806315 0.0
0.7792291420449305 0.007654032089247106 0.0
0.7576913168769661 0.043118459363703135 0.0
0.7030806997368533 0.027029041977245247 0.0
0.1571262808791487 0.02678207246305265 0.0
0.9938649115306285 0.027325647987488478 0.0
0.017894453541284716 0.007305156374589588 0.0
0.18660888404043974 0.025715489768274143 1.0
0.24070996363659924 0.048432203908589516 0.0
0.4574492652165509 0.04809324382340508 0.0
0.3557902338016802 0.049835693365086496 0.0
0.9590690086028253 0.011602929661111556 0.0
0.6860781488011782 0.012313499933797769 0.0
0.9524835830063905 0.012706327877902136 0.0
0.7385230503859068 0.033850993930522474 0.0
0.1257938638466447 0.019817096054270542 1.0
0.5741765410494641 0.00262099704351321 0.0
0.8765259734765166 0.0425864736978175 0.0
0.8857650034531473 0.042634581822271825 0.0
0.3365354150636577 0.04427361006514017 0.0
0.37880320856493843 0.013032403737259748 0.0
0.4524110356669108 0.03336546145051295 0.0
0.21179862092677781 0.005336302694517162 1.0
0.4077457901551136 0.009464199488211441 0.0
0.8872039043064212 0.048238546217514874 0.0
0.029999302957933183 0.005565346757789898 0.0
0.8012661092084042 0.017250444155149876 0.0
0.17934620901564946 0.03292595081313331 0.0
0.1840550387024733 0.046723465130928496 0.0
0.9219099148772307 0.01782211972844946 0.0
0.4765582443108813 0.024710448111826752 1.0
0.25849009442095294 0.039025255425789315 0.0
0.5237668661464197 0.0487962391531043 0.0
0.8124035959057812 0.049000338355136716 0.0
0.35617219260151123 0.03011539004553074 0.0
0.16030925913610816 0.03469109595672542 0.0
0.22805930697138552 0.045212881596941895 0.0
0.9079084859693234 0.02605590535516049 0.0
0.4619526999207053 0.010315182907005036 0.0
0.4734676202221691 0.027143626361957295 0.0
0.5267730031417506 0.022911501292676585 0.0
0.7515739142089876 0.028065148962897704 0.0
0.991762816203722 0.011494482880002436 0.0
0.5440750224312294 0.026966299165416836 0.0
0.13886664727367903 0.014888572851442947 1.0
0.7867631099593755 0.026974688226674506 0.0
0.28061529611799485 0.029617507203173205 1.0
0.9764965787404044 0.03830306264844959 0.0
0.4076836675204192 0.031372739331538245 1.0
0.7465347677198315 0.006993604027219854 0.0
0.2702759182126486 0.009994057538063376 0.0
0.07928026593039983 0.0027090204873039775 1.0
0.13094268430143552 0.032192044131874986 0.0
0.025560860399671204 0.003944598881529548 1.0
0.4791832144889862 0.02823656563670145 0.0
0.1014050117612345 0.030441173358519674 0.0
0.17086062868772733 0.008401169231140322 0.0
0.6313689292042594 0.032265178108574835 0.0
0.12304980377620221 0.0014031373364409119 0.0
0.6776607262843316 0.014767045845384925 0.0
0.7043251416703712 0.032141883716648875 0.0
0.9228209555450934 0.04153929787746985 0.0
0.8666335921482365 0.0037206327334685153 0.0
0.3806633040921653 0.04328564289854438 0.0
0.20155741989803544 0.020705373738648704 0.0
0.216569696465983 0.02469509629082279 1.0
0.35789141481224807 0.049371087649085606 0.0
0.5067103303438908 0.00854640946847237 0.0
0.8809306074867177 0.0032395056596948835 0.0
0.9228380152752172 0.007046059830953155 0.0
0.184681045544409 0.03133636784675011 0.0
0.8422971269615146 0.04033199772709284 0.0
0.9376508965285333 0.023813912020021772 0.0
0.03265718630208436 0.049035582415588294 0.0
0.11482517075710262 0.013691364805636364 1.0
0.22786841069085317 0.0007937799605093343 1.0
0.7678102373530645 0.002719756136884107 1.0
0.18582064726478753 0.0022518311866370606 1.0
0.1970751412993017 0.004932042932450687 0.0
0.5545114157330425 0.008620879320661006 0.0
0.216759542990865 6.736288472269153e-05 1.0
0.19027317801328525 0.004775163818022448 1.0
0.7077594419882502 0.003071904803823079 0.0
0.23574558230928888 0.0046195395684864 1.0
0.8732297677436153 0.003433433083758211 0.0
0.31793683819032115 0.005788297608568621 0.0
0.43528782047232994 0.006846386986430812 0.0
0.9873411523604607 0.000824196867187175 0.0
0.5329498375820322 0.0010063144328321806 0.0
0.5349486983587824 0.007788099014037487 0.0
0.0637645223604909 0.004012010259258831 0.0
0.5932290119964388 0.008412392981752408 0.0
0.5432765919238626 0.006060007107122777 0.0
0.22938942718742664 0.005866304043433317 1.0
0.810902833272125 0.0011127434273137545 0.0
0.20028214095781127 0.00973302815847558 1.0
0.37124277600630395 0.007601024345452444 0.0
0.10056020825789103 0.0015999135283188259 0.0
0.06633971464482369 0.0038852908744399983 1.0
0.00020965958367580306 0.006266013252396163 0.0
0.7375286830257833 0.0029948500291803737 0.0
0.9367008831638829 0.009251559220822955 1.0
0.33140082010277894 0.003715965787299283 1.0
0.2317673960847293 0.00626886938280249 0.0
0.8520645233608447 0.004824289561216741 0.0
0.17700653343878303 0.0015452687633561591 1.0
0.1788312579425715 0.0036023176664365863 0.0
0.2544782662916777 0.000793623538654185 1.0
0.036898157053139924 0.004016301719406657 1.0
0.11770206082275791 0.00852580895247836 1.0
0.19814034381848034 0.00920164391014836 0.0
0.7887730738803138 0.002898718136866168 0.0
0.9484483133940104 0.008552511896263399 0.0
0.4964814309975132 0.005492382324528079 1.0
0.4664753506092605 0.005251640931791894 0.0
0.5582429431950011 0.003734942358475772 0.0
0.5813210204981367 0.0033465208336652726 0.0
0.4161905707418733 0.008079222705700386 1.0
0.7379309695571951 0.00038686299640573073 0.0
0.02221881699592354 0.0037120094550392854 1.0
0.8854450872726879 0.008873305529012413 0.0
0.5516432861759893 0.009313825843939978 0.0
0.8528147851359613 0.00750918323469758 0.0
0.8304930080349552 0.0018418111596654515 0.0
0.15147774718561613 0.0050628134263820705 1.0
0.1652849145223424 0.0028202184323350577 1.0
0.9184002739252838 0.008162284738626858 0.0
0.9572810977848255 0.008903752604605759 0.0
0.8906999293348922 0.0013429072140201297 0.0
0.5271755759811341 0.0058736544828386856 1.0
0.1816763405666696 0.0036876458286712807 0.0
0.5449950323564083 0.0086464333427871 1.0
0.11198481877581225 0.00573728941089616 1.0
0.013266504081649642 0.008728516280346014 0.0
0.23339919670297485 0.006919139301755706 1.0
0.12732528179093616 0.003822055536348844 1.0
0.3480994695865639 0.0044468496479733305 0.0
0.8329061393389651 0.007718570267030652 0.0
0.12199522836344134 0.0025654060143605164 1.0
0.8312931245431133 0.008097959705704566 0.0
0.43247780725877827 0.005335869421587537 0.0
0.29676984525538785 0.00546165655993228 0.0
0.1924713562971887 0.009096626986076446 0.0
0.17816733937913676 0.00445115730120838 1.0
0.14545391604544256 0.007870449216232872 1.0
0.5936107981251137 0.008558211504587928 1.0
0.26468814449464784 0.0018981441645829409 1.0
0.7035020384441872 0.0016211797270894758 0.0
0.12722983926615594 0.0019826192202627925 0.0
0.9234863259191542 0.008174617974158454 0.0
0.4865374511807953 0.003203304493391335 0.0
0.2653634983565898 0.0011634021689896905 0.0
0.9380443667614784 0.009235998263519845 0.0
0.24219813353549602 0.009126277713415268 0.0
0.9578628543906594 0.00175696966561046 0.0
0.3104955823719935 0.00839860430202212 1.0
0.689022153623623 0.0021958371814366526 0.0
0.35594291795828437 0.004193036481236409 0.0
0.12385811591613237 0.001820101501688271 1.0
0.16284584905001565 0.009016733596751118 0.0
0.5533873827251479 0.0018492925417978282 0.0
0.04396883394996298 0.009805287009654445 1.0
0.8942216477892206 0.008943333976568197 0.0
0.41904492858341336 0.0002778561205956591 1.0
0.9852803884517983 0.004527383704884679 0.0
0.1539996668985797 0.005830101024152147 1.0
0.8027973164842277 0.0018636592314059178 0.0
0.7648715106846243 0.008117977802300199 0.0
0.5238654788801789 0.005830384088969643 1.0
0.5079122394245917 0.0029782642216815342 1.0
0.34091155413157415 0.007997141930974743 0.0
0.5039080896562167 0.0020788964753566358 0.0
0.5932893812780718 0.0010399308824209851 0.0
0.8720715159404873 0.008072047885350181 0.0
0.25757929402380686 0.0070325892398124664 0.0
0.07835879980772642 0.007237096193613952 1.0
0.4962879899420711 0.007869518365164483 0.0
0.040493941731922 0.009761178186124708 1.0
0.47717594894352 0.008709098679881837 0.0
0.08663573175104688 0.007373124697789716 1.0
0.3946266868574444 0.0010461577466804363 0.0
0.4547050847571631 0.00922565456998781 1.0
0.3512109441215914 0.006760976308075245 1.0
0.3547934295485119 0.0030806732060317996 0.0
0.7294338821414095 0.007956102739270105 0.0
0.40583508609972313 0.006342438659282574 0.0
0.4289336819220167 0.008357651648123972 0.0
0.622440804992972 0.0016739813010560659 0.0
0.603205955189487 0.0027353531532432417 0.0
0.058746686330465196 0.003675427701497585 1.0
0.24244108385520713 0.0027058407092585605 1.0
0.41930485512569754 0.009562687127255932 1.0
0.9797307185009801 0.008190947083464588 0.0
0.25599896705234537 0.005817240734074647 0.0
0.8040620607176129 0.005996331735829342 0.0
0.6778820091966758 0.0012278574030151587 0.0
0.8806122272102918 0.009817576931433212 0.0
0.0140557015676811 0.004284755095163566 0.0
0.8506520978236063 0.003996118912286638 0.0
0.8844213069636412 0.0039095396102098575 0.0
0.07883808987716845 0.006820848166496838 0.0
0.8978443737326739 0.008507328163411485 0.0
0.5957542790256576 0.00374935279711134 0.0
0.9650393331645908 0.00714900598979289 0.0
0.5300512433431641 0.005228910566367845 0.0
0.2652097400272958 0.0027524562520665047 0.0
0.7944148524145056 0.00663707774845432 0.0
0.7486734966183938 0.0011923068390851188 0.0
0.2576916720598561 0.0035345404833562236 0.0
0.1825099922525244 0.00489973814983727 0.0
0.8378411653370057 0.0035838985676106424 0.0
0.39893502447131013 0.0066629627025899755 0.0
0.8920665753105895 0.005349992457927904 0.0
0.20556413976421795 0.0018553673162061647 0.0
0.03462993458808572 0.006514515881415944 0.0
0.8026860647020778 0.008168912019271394 0.0
0.6708534888460711 0.00320957429122454 0.0
0.45269701444627064 0.004662193941142916 0.0
0.5190895374214989 0.0005992724577094411 1.0
0.870760261568698 0.009044370686521249 0.0
0.04874988159832194 0.0012468696689598776 1.0
0.6195378433436142 0.0029512762853243614 0.0
0.49720876587010054 0.004950421017828658 0.0
0.9129044042156687 0.004327484567336152 0.0
0.24471426839901123 0.0054764266896607 0.0
0.9732407785973614 0.007057414405610031 0.0
0.3106721840942491 0.009232459298815205 1.0
0.3912872847328688 0.002529402493017943 0.0
0.9240081465322301 0.0029628555222923746 0.0
0.9968326598897744 0.0023119789384490773 0.0
0.07443534336472901 0.004135871827011164 0.0
0.07616594092798645 0.009814932062534773 1.0
0.5408886240445437 0.008874130425387238 1.0
0.051861532463630344 0.004149982289907769 0.0
0.501183061979532 0.0014335851863504893 0.0
0.04547626144367145 0.0015160226250275524 1.0
0.15896707038573699 0.005523270178519711 1.0
0.39622761585679067 0.002291957737441238 1.0
0.28985862948355845 0.0015768499864835736 0.0
0.6260513500596664 0.008824423514573259 0.0
0.10055938329166503 0.009264475888978697 0.0
0.3695931554942721 0.0035258984251592585 0.0
0.047314482967835025 0.009388006436142605 1.0
0.20242494270253142 0.006845761987572028 1.0
0.13298772997209773 0.00464795504310553 0.0
0.42057983813826766 0.008227728407516096 0.0
0.2818606012192524 0.007060381935124672 1.0
0.5758838341066392 0.0029981167902343926 1.0
0.4637171049742593 0.003501756943273861 0.0
0.1445609711010979 0.0015512987366263448 1.0
0.806503223687038 0.0014914052703688457 0.0
0.827373033002606 0.0013546095532864625 0.0
0.762130919425951 0.004736589881816576 0.0
0.1758798500240849 0.009485423595065942 1.0
0.2473732445972513 0.00421368586288951 1.0
0.5055090065408586 0.006862566194873429 0.0
0.6356384995503982 0.005454091646822852 1.0
0.348705735863424 0.001445384844248929 1.0
0.35201241608832334 0.006201365049199473 0.0
0.23554746786435166 0.0007896468715708245 1.0
0.15172444920912653 0.002996023251203445 1.0
0.22363121372135886 0.0038783124360520014 1.0
0.1775056626611915 0.00019480465385423315 1.0
0.8862727302243111 0.0026875055593623166 0.0
0.9434377885587139 0.0036746418600387023 0.0
0.5834171266771248 0.003622980976138517 0.0
0.7234078003949008 0.0052349182466214835 0.0
0.6315128796803398 0.007540710397230456 1.0
0.2348970368139215 0.005643376133110528 0.0
0.5559384735533337 0.006251774283321082 0.0
0.2948473569546838 0.006116910383519747 0.0
0.7304798544530077 0.007792304958474414 0.0
0.6547933783299787 0.004634284094232764 0.0
0.3406760824140209 0.0072867910875361 0.0
0.08702243978090185 0.007623269530855767 1.0
0.6000633528312722 0.009549394715196826 0.0
0.10916655534941642 0.003638012680036029 1.0
0.08424886931274234 0.007428188266775037 0.0
0.5105799902327347 0.007214176919531393 0.0
0.6409486594871411 0.000753613432864488 0.0
0.4864710950659852 0.007243618527100306 0.0
0.7383392827813479 0.008567661488297722 0.0
0.3279495611211187 0.006933392990335359 0.0
0.9367548887335224 0.003861651783825889 0.0
0.1470913782073875 0.0013120015035192254 0.0
0.5202612036145784 0.0020010119197240357 0.0
0.3720762053265966 0.0070463970214609244 0.0
0.08413218410379919 0.0025360778376433066 1.0
0.18853961102726546 0.004787027110289348 0.0
0.23907862661316515 0.007139203451808475 1.0
0.7606088807119478 0.009260836564865912 0.0
0.051169093525314735 0.005843983106137732 1.0
0.8818254095369409 0.002787575772231405 0.0
0.3186863889133026 0.00032110918776405336 1.0
0.3095120677971248 0.0004556293541973451 0.0
0.6676213592790914 0.007942667373833198 0.0
0.6344815198495553 0.005934779559256793 0.0
0.8236445718513237 0.0037119387570643194 0.0
0.4219135548776247 0.0035171785748202423 1.0
0.5535997573128023 0.001551113516066226 0.0
0.9354509078420059 0.003288104325454251 0.0
0.15109547255884714 0.005006620358685303 1.0
0.4494246943259895 0.008022061270219137 0.0
0.16633553947937663 0.0057421730708449885 1.0
0.4516211772501437 0.002549575910863407 1.0
0.0599729388934811 0.0046952746694925275 1.0
0.6613175116555333 0.0016928910439412493 0.0
0.08770926728731432 0.009255984011004538 1.0
0.06343986889946474 0.0014326577861599682 1.0
0.2848961799787828 0.006869201764599104 1.0
0.6785807211494918 0.0038105817432619003 0.0
0.4284905968026768 0.004639898366719974 0.0
0.9066862014567386 0.001265424005998635 0.0
0.35582598713777325 0.003656008630947089 1.0
0.596186519363022 0.00697424674946122 1.0
0.5399296533146887 0.003054176791446457 0.0
0.0813040196287782 0.0037051223517040157 1.0
0.4921821178184146 0.006053393968041425 1.0
0.773155234333941 0.006537618251545451 0.0
0.2642337153780291 0.00036922795219861544 1.0
0.11686073196374591 0.008129364341616267 0.0
0.04079468594201152 0.004710354543508195 1.0
0.5885312059901643 0.006120973392050127 0.0
0.9910558515346592 0.009675156086145118 0.0
0.32862867032417775 0.0032620233704674217 0.0
0.8877271122243444 0.009527166184484544 0.0
0.456453907289499 0.005225512986784861 0.0
0.9909284732097993 0.0030445055066785367 0.0
0.7011614568326006 0.004714278543778999 0.0
0.8092443280393721 0.005949320372017948 0.0
0.04624224121238585 0.007844080514359463 0.0
0.5391758753821437 0.007104439893134115 0.0
0.624456467097302 0.001380807162022272 0.0
0.4922289240223855 0.008997262886725588 0.0
0.5425610033726701 0.008333052251623391 0.0
0.7991541529142608 0.003468454579571353 0.0
0.11072247629909947 0.003920436287218029 1.0
0.7160763468105655 0.0015573069022756293 0.0
0.48895027392378765 0.0005118362408877612 0.0
0.5456757357803774 0.0004614951135014921 0.0
0.4814382827817964 0.004623842864250491 0.0
0.20946956602933123 1.0715266472866779e-05 0.0
0.6595895773029361 8.299701749413684e-05 0.0
0.4892600449680478 0.005584163745406687 0.0
